id,student_id,account_id,resource_type,score,quiz_id,etl_last_updated_ts
10802419,1100014,0,quiz,4,94.0,2024-10-18 00:00:00
10802437,1100081,0,movie,0,,2024-11-27 23:59:58
10802438,1100075,0,quiz,5,56.0,2024-10-31 23:59:58
10802457,1100016,0,quiz,8,97.0,2024-11-11 23:59:58
10802506,1100088,0,movie,0,,2024-10-17 00:00:00
10802626,1100028,8400001,movie,0,,2024-12-16 00:00:00
10802660,1100010,0,quiz,6,96.0,2024-10-24 00:00:00
10802850,1100072,0,quiz,10,97.0,2025-01-15 23:59:58
10802906,1100049,8400002,movie,0,,2024-11-01 00:00:00
10803150,1100096,0,quiz,7,57.0,2024-12-11 00:00:00
10803248,1100097,8400002,movie,0,,2024-10-29 00:00:00
10803250,1100093,8400001,movie,0,,2024-10-18 00:00:00
10803259,1100084,8400001,quiz,9,53.0,2024-11-04 00:00:00
10803394,1100057,0,movie,0,,2024-10-25 00:00:00
10803575,1100017,8400002,quiz,8,60.0,2024-12-16 00:00:00
10803892,1100055,0,movie,0,,2024-10-23 23:59:58
10803898,1100083,8400002,movie,0,,2025-01-09 00:00:00
10804121,1100064,8400002,movie,0,,2024-11-28 00:00:00
10804336,1100066,0,movie,0,,2024-12-13 00:00:00
10804354,1100019,0,movie,0,,2024-12-16 23:59:58
10804789,1100054,8400001,quiz,6,78.0,2024-12-17 00:00:00
10804912,1100078,8400002,quiz,7,74.0,2025-01-08 00:00:00
10805279,1100031,0,movie,0,,2024-12-11 23:59:58
10805297,1100021,8400002,movie,0,,2025-01-13 00:00:00
10805342,1100086,0,movie,0,,2024-10-16 23:59:58
10805392,1100043,0,quiz,5,81.0,2024-10-20 23:59:58
10805628,1100048,8400001,movie,0,,2024-12-11 00:00:00
10805686,1100008,0,movie,0,,2024-10-17 00:00:00
10805837,1100059,0,movie,0,,2024-11-04 00:00:00
10805934,1100061,8400002,quiz,7,78.0,2024-10-17 00:00:00
10806351,1100050,0,quiz,4,84.0,2025-01-02 23:59:58
10806355,1100029,0,movie,0,,2024-11-20 23:59:58
10806371,1100016,8400002,movie,0,,2024-12-04 00:00:00
10806449,1100053,0,quiz,8,58.0,2024-11-11 23:59:58
10806622,1100067,8400001,movie,0,,2024-11-27 00:00:00
10806672,1100014,0,movie,0,,2024-12-10 00:00:00
10806809,1100048,8400001,movie,0,,2024-10-20 00:00:00
10806880,1100097,0,movie,0,,2024-12-03 23:59:58
10806894,1100006,8400001,quiz,6,62.0,2024-11-06 00:00:00
10806982,1100009,0,quiz,2,99.0,2024-11-11 23:59:58
10807068,1100010,0,movie,0,,2024-12-16 00:00:00
10807117,1100003,0,quiz,7,59.0,2024-12-06 00:00:00
10807138,1100019,0,quiz,6,81.0,2024-10-31 00:00:00
10807353,1100095,8400001,movie,0,,2024-11-13 00:00:00
10807383,1100046,0,movie,0,,2024-11-10 23:59:58
10807509,1100051,8400002,movie,0,,2024-11-12 00:00:00
10807669,1100009,8400002,movie,0,,2024-11-12 00:00:00
10807757,1100063,8400001,movie,0,,2024-10-29 00:00:00
10807819,1100031,8400001,movie,0,,2024-12-03 00:00:00
10807837,1100040,8400001,quiz,8,55.0,2024-12-05 00:00:00
10808169,1100037,0,movie,0,,2024-10-21 23:59:58
10808175,1100055,0,quiz,10,79.0,2024-11-12 00:00:00
10808480,1100019,0,quiz,5,96.0,2024-12-02 00:00:00
10808520,1100005,8400002,quiz,4,93.0,2024-11-07 00:00:00
10808530,1100025,0,movie,0,,2024-12-09 23:59:58
10808603,1100033,0,movie,0,,2024-11-06 23:59:58
10808641,1100014,0,quiz,0,61.0,2024-11-22 23:59:58
10808676,1100081,8400001,movie,0,,2024-10-28 00:00:00
10808770,1100086,8400002,movie,0,,2024-11-28 00:00:00
10808850,1100001,0,quiz,9,85.0,2024-11-22 00:00:00
10808856,1100068,0,movie,0,,2024-12-12 00:00:00
10808939,1100097,8400002,movie,0,,2025-01-16 00:00:00
10809019,1100011,0,movie,0,,2024-12-18 00:00:00
10809080,1100086,8400002,quiz,8,98.0,2024-12-06 00:00:00
10809483,1100047,8400001,quiz,4,73.0,2024-11-13 00:00:00
10809709,1100094,8400002,movie,0,,2024-10-31 00:00:00
10809730,1100050,8400001,movie,0,,2024-10-17 00:00:00
10809950,1100002,0,movie,0,,2024-11-08 23:59:58
10809986,1100086,8400002,quiz,7,67.0,2024-10-25 00:00:00
10809996,1100076,0,movie,0,,2024-12-17 00:00:00
10810073,1100068,0,quiz,7,65.0,2024-10-31 00:00:00
10810159,1100017,8400002,movie,0,,2024-12-15 00:00:00
10810283,1100031,8400001,quiz,6,78.0,2024-11-04 00:00:00
10810372,1100013,8400002,movie,0,,2024-10-30 00:00:00
10810684,1100027,0,movie,0,,2024-10-30 00:00:00
10810765,1100015,0,quiz,5,73.0,2024-11-20 23:59:58
10810937,1100087,0,movie,0,,2025-01-15 00:00:00
10811228,1100057,0,movie,0,,2024-11-08 00:00:00
10811256,1100073,8400002,movie,0,,2025-01-07 00:00:00
10811409,1100012,8400001,quiz,5,82.0,2024-12-17 00:00:00
10811746,1100076,0,movie,0,,2024-12-10 00:00:00
10811872,1100078,8400002,movie,0,,2025-01-16 00:00:00
10811890,1100091,0,quiz,7,88.0,2024-10-22 00:00:00
10811913,1100057,0,movie,0,,2024-10-29 23:59:58
10811980,1100013,0,movie,0,,2024-10-27 23:59:58
10812032,1100098,8400001,quiz,7,64.0,2025-01-14 00:00:00
10812172,1100082,0,movie,0,,2024-12-19 00:00:00
10812211,1100025,8400002,quiz,7,69.0,2025-01-02 00:00:00
10812460,1100074,0,quiz,3,81.0,2024-11-06 23:59:58
10812503,1100006,8400001,quiz,7,66.0,2024-12-16 00:00:00
10812581,1100067,8400001,quiz,5,74.0,2024-12-03 00:00:00
10812825,1100054,8400001,movie,0,,2024-12-09 00:00:00
10812861,1100016,0,movie,0,,2025-01-08 23:59:58
10812866,1100087,0,movie,0,,2024-11-13 00:00:00
10813092,1100048,0,movie,0,,2024-11-23 23:59:58
10813129,1100067,0,quiz,6,66.0,2024-10-16 23:59:58
10813254,1100026,8400001,movie,0,,2024-12-12 00:00:00
10813292,1100033,0,quiz,7,93.0,2025-01-11 23:59:58
10813297,1100079,8400001,quiz,5,50.0,2024-12-05 00:00:00
10813398,1100029,8400002,movie,0,,2024-10-30 00:00:00
10813455,1100050,8400001,movie,0,,2025-01-12 00:00:00
10813462,1100016,8400002,quiz,9,50.0,2024-11-08 00:00:00
10813488,1100081,8400001,quiz,0,68.0,2024-12-20 00:00:00
10813500,1100069,0,quiz,0,64.0,2025-01-06 23:59:58
10813601,1100007,8400002,movie,0,,2024-10-24 00:00:00
10813657,1100052,8400001,movie,0,,2024-11-10 00:00:00
10813740,1100090,0,movie,0,,2024-11-19 23:59:58
10813854,1100052,8400001,quiz,7,81.0,2025-01-16 00:00:00
10813913,1100086,8400002,movie,0,,2024-12-10 00:00:00
10814085,1100066,0,quiz,8,65.0,2024-12-10 00:00:00
10814102,1100077,8400002,quiz,7,93.0,2024-10-18 00:00:00
10814159,1100054,8400001,quiz,6,78.0,2025-01-10 00:00:00
10814403,1100003,0,quiz,6,81.0,2024-12-11 00:00:00
10814615,1100012,0,movie,0,,2024-11-20 23:59:58
10814659,1100070,0,movie,0,,2024-11-06 23:59:58
10814663,1100038,0,movie,0,,2024-12-05 00:00:00
10814756,1100075,8400002,quiz,4,66.0,2024-11-07 00:00:00
10814804,1100052,8400001,movie,0,,2024-12-03 00:00:00
10815038,1100012,0,movie,0,,2024-11-05 23:59:58
10815386,1100006,8400001,movie,0,,2025-01-17 00:00:00
10815594,1100016,0,quiz,8,51.0,2024-11-03 23:59:58
10815712,1100042,0,movie,0,,2024-11-01 00:00:00
10815780,1100074,8400002,movie,0,,2024-12-04 00:00:00
10815858,1100026,0,movie,0,,2025-01-12 23:59:58
10815872,1100068,0,movie,0,,2024-11-17 00:00:00
10815901,1100026,0,quiz,7,57.0,2024-11-19 23:59:58
10815940,1100093,8400001,quiz,6,89.0,2024-12-08 00:00:00
10816052,1100031,8400001,movie,0,,2024-11-28 00:00:00
10816252,1100028,8400001,quiz,8,76.0,2024-10-28 00:00:00
10816380,1100042,0,quiz,9,68.0,2024-10-20 23:59:58
10816457,1100019,0,movie,0,,2024-10-28 00:00:00
10816531,1100001,0,movie,0,,2024-10-24 00:00:00
10816658,1100006,8400001,movie,0,,2025-01-17 00:00:00
10816788,1100084,8400001,quiz,9,78.0,2024-11-06 00:00:00
10816806,1100039,8400002,movie,0,,2024-10-18 00:00:00
10816905,1100069,8400002,quiz,3,96.0,2024-11-04 00:00:00
10817002,1100079,8400001,movie,0,,2024-11-04 00:00:00
10817075,1100053,0,quiz,6,85.0,2024-10-28 23:59:58
10817087,1100019,0,quiz,4,100.0,2024-11-13 00:00:00
10817366,1100014,0,quiz,4,89.0,2024-10-30 23:59:58
10817415,1100023,0,movie,0,,2025-01-13 00:00:00
10817462,1100074,8400002,movie,0,,2024-12-12 00:00:00
10817496,1100023,0,quiz,9,70.0,2024-11-08 00:00:00
10817579,1100042,0,movie,0,,2024-12-09 23:59:58
10817661,1100002,8400001,quiz,4,93.0,2024-11-22 00:00:00
10817825,1100040,0,movie,0,,2024-12-08 23:59:58
10817885,1100030,8400001,quiz,7,85.0,2024-11-25 00:00:00
10818032,1100089,8400002,quiz,4,83.0,2024-11-25 00:00:00
10818206,1100067,8400001,quiz,8,68.0,2024-10-28 00:00:00
10818255,1100082,0,movie,0,,2024-11-21 00:00:00
10818360,1100059,0,movie,0,,2024-10-28 00:00:00
10818763,1100046,8400002,movie,0,,2024-11-01 00:00:00
10819001,1100048,8400001,quiz,3,80.0,2024-10-17 00:00:00
10819038,1100014,0,quiz,1,77.0,2024-11-03 00:00:00
10819162,1100039,8400002,movie,0,,2025-01-15 00:00:00
10819357,1100093,8400001,quiz,10,93.0,2024-12-11 00:00:00
10819490,1100098,8400001,quiz,8,97.0,2024-12-07 00:00:00
10819598,1100076,0,quiz,7,77.0,2025-01-17 00:00:00
10819631,1100043,0,movie,0,,2025-01-12 23:59:58
10819726,1100082,0,quiz,8,93.0,2025-01-16 00:00:00
10819736,1100034,8400001,quiz,10,98.0,2025-01-08 00:00:00
10819856,1100087,0,movie,0,,2024-11-25 23:59:58
10819857,1100096,0,movie,0,,2025-01-13 23:59:58
10819907,1100060,8400002,movie,0,,2024-10-28 00:00:00
10819909,1100003,0,movie,0,,2024-10-27 23:59:58
10819978,1100034,8400001,movie,0,,2024-12-24 00:00:00
10820131,1100001,0,movie,0,,2025-01-14 00:00:00
10820284,1100091,0,movie,0,,2025-01-07 23:59:58
10820734,1100059,0,movie,0,,2024-12-06 00:00:00
10820739,1100099,0,movie,0,,2025-01-07 23:59:58
10820963,1100050,8400001,movie,0,,2024-11-21 00:00:00
10821440,1100080,0,movie,0,,2024-11-04 00:00:00
10821595,1100094,8400002,movie,0,,2024-12-17 00:00:00
10821650,1100062,0,movie,0,,2024-12-12 00:00:00
10821722,1100095,8400001,quiz,10,80.0,2024-10-23 00:00:00
10822024,1100071,0,movie,0,,2024-11-16 23:59:58
10822830,1100059,0,quiz,8,55.0,2024-10-20 23:59:58
10823183,1100080,0,movie,0,,2025-01-13 00:00:00
10823286,1100013,8400002,movie,0,,2024-10-18 00:00:00
10823296,1100047,0,movie,0,,2025-01-07 23:59:58
10823300,1100061,0,quiz,5,57.0,2024-11-20 23:59:58
10823389,1100097,8400002,movie,0,,2025-01-16 00:00:00
10823489,1100046,8400002,movie,0,,2024-10-17 00:00:00
10823511,1100023,0,quiz,7,95.0,2024-10-22 00:00:00
10824085,1100068,0,movie,0,,2024-12-13 00:00:00
10824098,1100017,8400002,quiz,7,58.0,2024-11-15 00:00:00
10824354,1100012,8400001,movie,0,,2024-12-07 00:00:00
10824404,1100014,0,movie,0,,2024-11-20 00:00:00
10824483,1100092,8400002,movie,0,,2024-12-16 00:00:00
10824622,1100097,8400002,movie,0,,2024-12-10 00:00:00
10824762,1100080,0,quiz,2,62.0,2025-01-02 23:59:58
10824817,1100082,0,movie,0,,2024-11-01 00:00:00
10825270,1100039,8400002,quiz,5,51.0,2024-11-25 00:00:00
10825279,1100097,8400002,quiz,3,83.0,2025-01-15 00:00:00
10825365,1100026,8400001,movie,0,,2024-11-02 00:00:00
10825456,1100060,8400002,movie,0,,2024-12-03 00:00:00
10825498,1100002,0,movie,0,,2024-11-11 23:59:58
10825584,1100010,0,movie,0,,2024-10-17 00:00:00
10825605,1100004,8400002,quiz,5,78.0,2024-10-18 00:00:00
10825684,1100026,8400001,movie,0,,2024-10-28 00:00:00
10825691,1100003,0,movie,0,,2024-12-27 00:00:00
10825879,1100015,0,movie,0,,2024-12-30 00:00:00
10825892,1100062,0,movie,0,,2024-10-22 00:00:00
10825928,1100083,8400002,quiz,7,83.0,2024-11-27 00:00:00
10825931,1100025,8400002,movie,0,,2024-11-13 00:00:00
10825983,1100074,8400002,movie,0,,2024-12-05 00:00:00
10826017,1100051,0,quiz,6,50.0,2024-11-20 23:59:58
10826187,1100049,8400002,movie,0,,2024-10-24 00:00:00
10826215,1100005,8400002,movie,0,,2024-12-05 00:00:00
10826276,1100013,8400002,movie,0,,2024-10-22 00:00:00
10826335,1100040,0,movie,0,,2024-11-11 23:59:58
10826398,1100003,0,movie,0,,2025-01-10 00:00:00
10826712,1100013,8400002,quiz,6,77.0,2024-12-12 00:00:00
10826771,1100067,8400001,movie,0,,2025-01-08 00:00:00
10826999,1100012,8400001,movie,0,,2024-10-26 00:00:00
10827309,1100018,8400001,quiz,8,92.0,2024-11-11 00:00:00
10827339,1100073,0,movie,0,,2024-10-24 23:59:58
10827609,1100009,0,quiz,6,75.0,2024-11-26 23:59:58
10827723,1100080,0,quiz,10,69.0,2024-12-10 00:00:00
10827803,1100022,0,movie,0,,2024-10-30 00:00:00
10827889,1100005,8400002,movie,0,,2024-11-19 00:00:00
10828178,1100071,0,movie,0,,2024-10-24 00:00:00
10828251,1100092,8400002,quiz,6,67.0,2024-11-13 00:00:00
10828617,1100004,8400002,movie,0,,2024-12-19 00:00:00
10828669,1100051,8400002,movie,0,,2025-01-13 00:00:00
10828975,1100054,0,movie,0,,2024-11-12 23:59:58
10829123,1100081,8400001,movie,0,,2024-10-28 00:00:00
10829213,1100042,0,quiz,9,81.0,2024-10-28 00:00:00
10829366,1100008,0,quiz,6,98.0,2024-10-31 00:00:00
10829495,1100079,0,movie,0,,2024-11-26 23:59:58
10829625,1100056,0,movie,0,,2024-11-14 00:00:00
10829703,1100001,0,quiz,7,56.0,2024-11-02 00:00:00
10829896,1100053,0,movie,0,,2024-12-15 23:59:58
10829913,1100008,0,quiz,9,68.0,2024-11-12 00:00:00
10830376,1100068,0,movie,0,,2024-12-03 23:59:58
10830410,1100061,8400002,movie,0,,2024-12-28 00:00:00
10830481,1100005,0,movie,0,,2025-01-09 23:59:58
10830603,1100052,8400001,quiz,7,96.0,2024-11-03 00:00:00
10830625,1100009,8400002,movie,0,,2024-11-08 00:00:00
10830669,1100001,0,quiz,3,51.0,2025-01-06 00:00:00
10830875,1100058,8400001,quiz,8,81.0,2024-12-04 00:00:00
10831053,1100048,8400001,quiz,9,90.0,2024-12-17 00:00:00
10831328,1100068,0,quiz,7,62.0,2024-11-03 23:59:58
10831423,1100053,8400002,quiz,8,94.0,2024-10-23 00:00:00
10832025,1100017,8400002,movie,0,,2024-10-30 00:00:00
10832077,1100001,0,movie,0,,2024-12-08 23:59:58
10832108,1100007,8400002,quiz,6,99.0,2024-12-04 00:00:00
10832131,1100010,0,quiz,9,58.0,2024-11-14 23:59:58
10832416,1100099,8400002,movie,0,,2025-01-08 00:00:00
10832591,1100099,0,quiz,4,89.0,2024-11-07 23:59:58
10832632,1100024,0,movie,0,,2024-12-11 00:00:00
10832814,1100047,8400001,movie,0,,2024-11-20 00:00:00
10832816,1100033,8400001,quiz,7,77.0,2025-01-07 00:00:00
10832837,1100012,8400001,quiz,6,65.0,2024-12-17 00:00:00
10833073,1100011,0,movie,0,,2024-11-18 00:00:00
10833109,1100084,8400001,movie,0,,2024-12-10 00:00:00
10833124,1100090,8400001,movie,0,,2024-12-12 00:00:00
10833451,1100096,0,movie,0,,2025-01-03 00:00:00
10833527,1100094,8400002,movie,0,,2024-11-09 00:00:00
10833753,1100007,0,movie,0,,2024-12-02 23:59:58
10833814,1100038,0,movie,0,,2024-12-19 00:00:00
10833831,1100040,8400001,quiz,8,68.0,2025-01-16 00:00:00
10833916,1100009,8400002,movie,0,,2025-01-15 00:00:00
10834064,1100068,0,quiz,8,75.0,2024-12-03 00:00:00
10834254,1100031,0,movie,0,,2024-12-02 23:59:58
10834300,1100039,0,movie,0,,2025-01-13 23:59:58
10834457,1100093,8400001,quiz,7,93.0,2024-11-26 00:00:00
10834507,1100049,0,movie,0,,2024-10-31 23:59:58
10834616,1100070,0,quiz,6,66.0,2024-12-15 23:59:58
10834876,1100060,8400002,quiz,5,64.0,2025-01-14 00:00:00
10835014,1100035,8400002,quiz,6,56.0,2024-11-12 00:00:00
10835025,1100003,0,movie,0,,2024-10-24 00:00:00
10835175,1100050,8400001,movie,0,,2024-11-27 00:00:00
10835307,1100022,0,movie,0,,2024-10-28 00:00:00
10835494,1100084,0,movie,0,,2024-12-01 23:59:58
10835644,1100072,0,movie,0,,2024-12-04 00:00:00
10835703,1100094,8400002,quiz,10,75.0,2024-10-31 00:00:00
10835815,1100034,8400001,quiz,6,99.0,2025-01-09 00:00:00
10835834,1100062,0,quiz,4,81.0,2024-12-06 00:00:00
10835999,1100052,8400001,quiz,7,97.0,2024-12-09 00:00:00
10836076,1100010,0,movie,0,,2024-10-21 00:00:00
10836087,1100059,0,movie,0,,2024-11-13 23:59:58
10836091,1100081,8400001,quiz,4,88.0,2024-11-20 00:00:00
10836254,1100056,0,quiz,3,61.0,2025-01-06 00:00:00
10836291,1100061,8400002,movie,0,,2024-11-06 00:00:00
10836481,1100088,0,movie,0,,2024-11-13 00:00:00
10836708,1100089,0,quiz,5,52.0,2024-10-29 23:59:58
10836726,1100072,0,movie,0,,2025-01-08 00:00:00
10836812,1100065,0,movie,0,,2025-01-14 23:59:58
10837177,1100089,8400002,movie,0,,2024-11-19 00:00:00
10837355,1100081,8400001,movie,0,,2024-11-18 00:00:00
10837388,1100073,8400002,quiz,5,96.0,2024-12-22 00:00:00
10837677,1100031,8400001,movie,0,,2025-01-17 00:00:00
10837719,1100013,8400002,quiz,10,71.0,2024-11-03 00:00:00
10837720,1100045,0,movie,0,,2024-11-22 00:00:00
10837773,1100025,8400002,quiz,9,64.0,2024-10-22 00:00:00
10837961,1100025,8400002,movie,0,,2024-11-04 00:00:00
10838002,1100002,8400001,movie,0,,2024-10-22 00:00:00
10838132,1100078,8400002,movie,0,,2024-12-04 00:00:00
10838204,1100018,8400001,movie,0,,2024-10-29 00:00:00
10838209,1100046,0,movie,0,,2024-10-21 23:59:58
10838238,1100051,8400002,movie,0,,2024-11-19 00:00:00
10838297,1100021,0,quiz,6,87.0,2025-01-09 23:59:58
10838360,1100073,8400002,movie,0,,2024-12-10 00:00:00
10838372,1100078,8400002,movie,0,,2024-11-04 00:00:00
10838377,1100077,8400002,movie,0,,2025-01-08 00:00:00
10838430,1100009,8400002,movie,0,,2024-10-17 00:00:00
10838504,1100060,0,movie,0,,2024-12-20 23:59:58
10838519,1100057,0,quiz,6,53.0,2024-11-20 00:00:00
10838966,1100004,0,movie,0,,2024-12-15 23:59:58
10839048,1100064,8400002,movie,0,,2024-11-21 00:00:00
10839218,1100027,0,movie,0,,2024-12-08 23:59:58
10839299,1100058,8400001,movie,0,,2024-10-17 00:00:00
10839451,1100083,0,movie,0,,2025-01-12 23:59:58
10839567,1100097,0,quiz,6,80.0,2024-11-19 23:59:58
10839729,1100023,0,movie,0,,2024-10-31 00:00:00
10839774,1100046,8400002,movie,0,,2024-11-13 00:00:00
10840223,1100041,8400001,movie,0,,2024-10-24 00:00:00
10840510,1100088,0,movie,0,,2024-11-08 00:00:00
10840709,1100005,0,quiz,6,94.0,2024-12-17 23:59:58
10840819,1100078,8400002,quiz,9,74.0,2024-12-03 00:00:00
10841038,1100076,0,movie,0,,2024-12-01 23:59:58
10841216,1100070,8400001,movie,0,,2024-10-30 00:00:00
10841245,1100092,8400002,movie,0,,2024-10-24 00:00:00
10841296,1100050,8400001,movie,0,,2024-11-14 00:00:00
10841298,1100003,0,movie,0,,2024-11-06 23:59:58
10841330,1100027,0,movie,0,,2024-10-28 00:00:00
10841419,1100003,0,movie,0,,2024-12-16 00:00:00
10841479,1100043,0,movie,0,,2025-01-09 00:00:00
10841855,1100086,0,movie,0,,2024-11-06 23:59:58
10842144,1100012,0,quiz,8,89.0,2024-10-28 23:59:58
10842208,1100094,8400002,quiz,8,72.0,2024-10-22 00:00:00
10842370,1100037,0,movie,0,,2024-10-22 00:00:00
10842536,1100072,0,quiz,8,99.0,2024-11-14 00:00:00
10842615,1100087,0,movie,0,,2024-10-28 23:59:58
10842629,1100003,0,quiz,8,83.0,2024-11-11 00:00:00
10842768,1100044,0,quiz,6,79.0,2024-12-03 00:00:00
10842794,1100017,8400002,movie,0,,2024-11-15 00:00:00
10842851,1100091,0,movie,0,,2025-01-07 00:00:00
10843153,1100009,8400002,movie,0,,2024-11-13 00:00:00
10843584,1100082,0,movie,0,,2024-12-11 00:00:00
10843878,1100092,8400002,quiz,9,94.0,2025-01-07 00:00:00
10843934,1100031,8400001,quiz,7,100.0,2024-10-23 00:00:00
10843943,1100088,0,movie,0,,2025-01-08 00:00:00
10843960,1100044,0,quiz,7,95.0,2024-11-25 00:00:00
10843981,1100095,8400001,quiz,9,59.0,2024-10-28 00:00:00
10844105,1100096,0,movie,0,,2024-10-25 00:00:00
10844158,1100018,0,movie,0,,2024-11-12 23:59:58
10844209,1100069,8400002,quiz,5,59.0,2024-11-08 00:00:00
10844225,1100083,8400002,movie,0,,2024-12-24 00:00:00
10844419,1100071,0,movie,0,,2024-10-29 00:00:00
10844441,1100047,8400001,movie,0,,2024-11-07 00:00:00
10844487,1100058,8400001,movie,0,,2024-12-03 00:00:00
10844700,1100064,8400002,movie,0,,2024-10-18 00:00:00
10844812,1100046,8400002,movie,0,,2024-11-20 00:00:00
10844818,1100085,8400002,quiz,6,87.0,2024-11-08 00:00:00
10844829,1100071,0,quiz,9,73.0,2024-12-12 00:00:00
10844898,1100057,0,quiz,7,55.0,2025-01-16 00:00:00
10845082,1100042,0,movie,0,,2024-10-22 00:00:00
10845097,1100074,8400002,quiz,3,61.0,2024-10-21 00:00:00
10845280,1100081,8400001,quiz,6,96.0,2024-11-19 00:00:00
10845314,1100037,0,quiz,10,83.0,2024-11-10 23:59:58
10845326,1100046,8400002,quiz,8,56.0,2024-11-21 00:00:00
10845506,1100069,8400002,movie,0,,2024-12-29 00:00:00
10845525,1100032,8400001,movie,0,,2024-10-17 00:00:00
10845532,1100037,0,movie,0,,2024-10-28 23:59:58
10845672,1100038,0,movie,0,,2025-01-16 00:00:00
10845679,1100011,0,movie,0,,2024-12-17 00:00:00
10845758,1100068,0,quiz,7,96.0,2024-11-05 00:00:00
10845952,1100008,0,quiz,7,88.0,2024-11-11 23:59:58
10846113,1100024,0,movie,0,,2024-12-04 00:00:00
10846466,1100027,0,movie,0,,2024-11-21 00:00:00
10846592,1100017,8400002,movie,0,,2024-12-10 00:00:00
10847140,1100047,0,movie,0,,2024-11-14 23:59:58
10847145,1100010,0,movie,0,,2024-11-14 00:00:00
10847182,1100050,0,quiz,1,89.0,2024-11-10 23:59:58
10847310,1100079,8400001,movie,0,,2024-12-17 00:00:00
10847320,1100094,8400002,quiz,6,84.0,2024-11-21 00:00:00
10847333,1100026,0,movie,0,,2024-10-21 23:59:58
10847380,1100046,8400002,quiz,8,77.0,2025-01-07 00:00:00
10847382,1100039,8400002,movie,0,,2025-01-15 00:00:00
10847391,1100086,8400002,quiz,7,97.0,2024-10-30 00:00:00
10847508,1100005,8400002,movie,0,,2024-11-04 00:00:00
10847600,1100053,0,movie,0,,2024-11-03 23:59:58
10847638,1100097,8400002,quiz,6,63.0,2024-10-22 00:00:00
10847753,1100040,8400001,movie,0,,2024-11-21 00:00:00
10847819,1100096,0,movie,0,,2024-11-21 00:00:00
10847846,1100031,0,quiz,8,55.0,2024-10-21 23:59:58
10847881,1100046,0,quiz,9,94.0,2025-01-08 23:59:58
10847911,1100051,8400002,quiz,1,96.0,2025-01-15 00:00:00
10848130,1100040,8400001,movie,0,,2025-01-15 00:00:00
10848394,1100087,0,movie,0,,2024-11-07 00:00:00
10848487,1100083,8400002,movie,0,,2025-01-09 00:00:00
10848670,1100075,8400002,movie,0,,2024-10-17 00:00:00
10848772,1100072,0,movie,0,,2024-12-08 23:59:58
10848986,1100006,8400001,movie,0,,2024-12-02 00:00:00
10849003,1100009,8400002,movie,0,,2024-10-24 00:00:00
10849100,1100087,0,movie,0,,2024-10-29 00:00:00
10849148,1100086,0,movie,0,,2024-12-01 23:59:58
10849167,1100037,0,movie,0,,2024-10-30 23:59:58
10849180,1100066,0,movie,0,,2024-12-01 00:00:00
10849466,1100044,0,movie,0,,2024-10-31 00:00:00
10849504,1100040,8400001,movie,0,,2025-01-13 00:00:00
10849535,1100062,0,movie,0,,2024-11-12 00:00:00
10849542,1100052,8400001,movie,0,,2024-10-30 00:00:00
10849575,1100060,8400002,movie,0,,2024-11-01 00:00:00
10849702,1100041,8400001,movie,0,,2024-10-30 00:00:00
10849967,1100070,8400001,movie,0,,2025-01-13 00:00:00
10850232,1100052,8400001,movie,0,,2024-11-01 00:00:00
10850468,1100091,0,quiz,8,63.0,2024-12-12 00:00:00
10850493,1100092,8400002,movie,0,,2024-12-11 00:00:00
10850707,1100010,0,quiz,3,96.0,2024-10-28 00:00:00
10850837,1100052,0,quiz,7,70.0,2024-11-14 23:59:58
10850920,1100091,0,movie,0,,2025-01-06 00:00:00
10851015,1100065,8400001,quiz,4,54.0,2024-10-18 00:00:00
10851023,1100095,0,quiz,7,82.0,2024-10-22 23:59:58
10851043,1100038,0,movie,0,,2024-10-18 00:00:00
10851086,1100020,0,movie,0,,2025-01-02 23:59:58
10851634,1100005,0,quiz,8,73.0,2024-11-04 23:59:58
10851789,1100027,0,movie,0,,2024-10-21 00:00:00
10851824,1100042,0,quiz,9,60.0,2025-01-07 00:00:00
10851843,1100091,0,movie,0,,2024-10-30 00:00:00
10851861,1100022,0,movie,0,,2024-10-21 00:00:00
10851994,1100041,8400001,quiz,6,69.0,2025-01-13 00:00:00
10852098,1100016,8400002,movie,0,,2024-11-06 00:00:00
10852161,1100025,0,quiz,9,87.0,2024-12-16 23:59:58
10852359,1100032,8400001,quiz,0,77.0,2024-11-04 00:00:00
10852408,1100011,0,quiz,5,61.0,2024-10-21 00:00:00
10852555,1100010,0,quiz,6,65.0,2024-11-12 00:00:00
10852604,1100013,8400002,movie,0,,2025-01-09 00:00:00
10852622,1100088,0,quiz,7,73.0,2024-12-06 00:00:00
10852700,1100038,0,quiz,8,53.0,2024-11-22 00:00:00
10852782,1100067,8400001,movie,0,,2024-12-04 00:00:00
10853016,1100034,8400001,movie,0,,2024-11-07 00:00:00
10853060,1100080,0,quiz,4,56.0,2024-11-12 00:00:00
10853157,1100030,8400001,quiz,6,89.0,2024-12-05 00:00:00
10853349,1100096,0,movie,0,,2024-12-02 00:00:00
10853378,1100009,8400002,movie,0,,2025-01-10 00:00:00
10853526,1100072,0,movie,0,,2024-12-05 00:00:00
10853573,1100023,0,quiz,9,64.0,2024-10-29 00:00:00
10853960,1100097,8400002,quiz,5,80.0,2024-11-15 00:00:00
10854025,1100093,0,movie,0,,2024-11-26 23:59:58
10854353,1100035,0,quiz,6,65.0,2024-11-21 23:59:58
